water_year,roc_auc,avg_precision,brier_score,n_samples,n_positive,prevalence
2020,0.9275084541192905,0.4282347021976579,0.06807542092306265,251302,21066,0.08382742676142649
2021,0.898943217752106,0.24314690788681087,0.04382450698695943,243129,12560,0.051659818450287706
2022,0.8379518724399299,0.033732828499744794,0.008865252938571048,232891,1896,0.008141147575475223
2023,0.8939874017098527,0.06324234921332281,0.008897199048094459,233045,2053,0.00880945740093115
2024,0.9213820551585763,0.1755493458318722,0.020253042942162132,236237,5374,0.02274834170769185
